Unique Identifier,Sku_id,Website,Brand,Name,Url,Category,Status,Competitor Instock Matches,Availability,Price (USD),Discount %,Difference Percent,Difference,Price Index,Match Type,groups
14660434_Flc/gold,14660434_Flc/gold,Macy's,dkny,DKNY Women's Velour Sequined-Logo Tie-Waist Pants,https://www.macys.com/shop/product/dkny-womens-velour-sequined-logo-tie-waist-pants?ID=14660434&swatchColor=Flc/gold,Home > Fashion > Apparel > Bottomwear > Trousers and Pants,Out Of Stock,7 Instock,Out of Stock,34.5,50.0,0.00%,0,215.76,"",Women > Pants & Capris
14660434_Flc/gold,122841879,Asos,rip curl,Rip Curl Melting Waves tracksuit bottom in cream,https://www.asos.com/us/ripcurl/rip-curl-melting-waves-tracksuit-bottom-in-cream/prd/203783688,Home > Fashion > Apparel > Bottomwear > Track Bottoms,"","",Instock,54.0,29.87,-56.52%,-19.5,63.89,Similar 1,Home
14660434_Flc/gold,2972663,Endclothing Us Fashion,reebok,Reebok Slim Sweat Pants,https://www.endclothing.com/us/reebok-slim-sweat-pants-hu0428-scr.html,Home > Fashion > Apparel > Bottomwear > Track Bottoms,"","",Instock,93.0,49.73,-169.57%,-58.5,37.1,Similar 2,Womens > Brands > Reebok
14660434_Flc/gold,3772689,Endclothing Us Fashion,moncler,Moncler Cord Track Pants,https://www.endclothing.com/us/moncler-cord-track-pants-2a000-5964b-20-032.html,Home > Fashion > Apparel > Bottomwear > Track Bottoms,"","",Instock,670.0,0.0,-1842.03%,-635.5,5.15,Similar 1,Womens > Brands > Moncler
14660434_Flc/gold,6084981_gray heather,Kohl's,under armour,Women's Under Armour Rival Fleece Joggers,https://www.kohls.com/product/prd-6084981/womens-under-armour-rival-fleece-joggers.jsp?color=Gray%20Heather,Home > Fashion > Apparel > Bottomwear > Trousers and Pants,"","",Instock,38.5,30.0,-11.59%,-4.0,89.61,Similar 2,Clothing > Bottoms > Pants > Under Armour
14660434_Flc/gold,5543907_natural scallop,Kohl's,tek gear,Women's Tek Gear® Ultrasoft Fleece Jogger Pants,https://www.kohls.com/product/prd-5543907/womens-tek-gear-ultrasoft-fleece-jogger-pants.jsp?color=Natural%20Scallop,Home > Fashion > Apparel > Bottomwear > Trousers and Pants,"","",Instock,15.99,27.29,53.65%,18.51,215.76,Similar 1,Womens > Clothing > Bottoms > Pants > Tek Gear
14660434_Flc/gold,1647597278342461,Net A Porter Us Fashion,nike,Cotton-blend jersey track pants,https://www.net-a-porter.com/en-us/shop/product/nike/sport/pants/cotton-blend-jersey-track-pants/1647597278342461,Home > Fashion > Apparel > Bottomwear > Track Bottoms,"","",Instock,60.0,0.0,-73.91%,-25.5,57.5,Similar 2,NIKE > Clothing
14660434_Flc/gold,1647597325984553,Net A Porter Us Fashion,MARANT ÉTOILE,Kira intarsia-knit track pants,https://www.net-a-porter.com/en-us/shop/product/marant-etoile/clothing/track-pants/kira-intarsia-knit-track-pants/1647597325984553,Home > Fashion > Apparel > Bottomwear > Track Bottoms,"","",Instock,450.0,0.0,-1204.35%,-415.5,7.67,Similar 1,MARANT ÉTOILE > Clothing
12509763_Sweet Stonewash,12509763_Sweet Stonewash,Macy's,levi's,Levi's Low Pro Classic Straight-Leg High Rise Jeans,https://www.macys.com/shop/product/levis-low-pro-classic-straight-leg-high-rise-jeans?ID=12509763&swatchColor=Sweet%20Stonewash,Home > Fashion > Apparel > Bottomwear > Jeans,Overpriced,4 Instock,Instock,69.99,11.96,0.00%,0,254.14,"",Women > Jeans
12509763_Sweet Stonewash,112869115,Asos,river island tall,River Island Tall slim mom high rise ripped jeans in medium blue,https://www.asos.com/us/river-island-tall/river-island-tall-slim-mom-high-rise-ripped-jeans-in-medium-blue/prd/201366784,Home > Fashion > Apparel > Bottomwear > Jeans,"","",Out of Stock,80.0,0.0,-14.30%,-10.01,87.49,Similar 2,Home
12509763_Sweet Stonewash,127204395,Asos,bershka,Bershka high rise flared jeans in mid blue,https://www.asos.com/us/bershka/bershka-high-rise-flared-jeans-in-mid-blue/prd/204430976,Home > Fashion > Apparel > Bottomwear > Jeans,"","",Instock,27.54,40.0,60.65%,42.45,254.14,Similar 1,Home
12509763_Sweet Stonewash,2410979,Endclothing Us Fashion,ksubi,Ksubi Playback Distressed Relaxed Straight High Rise Jeans,https://www.endclothing.com/us/ksubi-playback-distressed-relaxed-straight-high-rise-jeans-5000005097.html,Home > Fashion > Apparel > Bottomwear > Jeans,"","",Instock,269.0,0.0,-284.34%,-199.01,26.02,Similar 1,Womens > Brands > Ksubi
12509763_Sweet Stonewash,1647597324891096,Net A Porter Us Fashion,slvrlake,+ NET SUSTAIN London high-rise straight-leg organic jeans,https://www.net-a-porter.com/en-us/shop/product/slvrlake/clothing/straight-leg/plus-net-sustain-london-high-rise-straight-leg-organic-jeans/1647597324891096,Home > Fashion > Apparel > Bottomwear > Jeans,"","",Instock,340.0,0.0,-385.78%,-270.01,20.59,Similar 2,SLVRLAKE > Clothing
12509763_Sweet Stonewash,1647597311551143,Net A Porter Us Fashion,a-gold-e,Freya high-rise slim-leg organic jeans,https://www.net-a-porter.com/en-us/shop/product/agolde/clothing/slim-leg/freya-high-rise-slim-leg-organic-jeans/1647597311551143,Home > Fashion > Apparel > Bottomwear > Jeans,"","",Instock,220.0,0.0,-214.33%,-150.01,31.81,Similar 1,AGOLDE > Clothing
13193796_Navy,13193796_Navy,Macy's,original retro brand,Original Retro Brand Men's Moritz Wagner Navy Michigan Wolverines Alumni Basketball Jersey,https://www.macys.com/shop/product/mens-moritz-wagner-navy-michigan-wolverines-alumni-basketball-jersey?ID=13193796&swatchColor=Navy,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tshirts,Overpriced,1 Instock,Instock,119.99,0.0,0.00%,0,109.08,"",Sports Fan Shop
13193796_Navy,4374336_mic navy,Kohl's,unbranded,Men's Original Retro Brand Moritz Wagner Navy Michigan Wolverines Alumni Basketball Jersey,https://www.kohls.com/product/prd-4374336/mens-original-retro-brand-moritz-wagner-navy-michigan-wolverines-alumni-basketball-jersey.jsp?color=Mic%20Navy,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tshirts,"","",Instock,110.0,0.0,8.33%,9.99,109.08,Exact,Mens > Clothing > Tops > Tops & Tees > Unbranded
15380701_Gray,15380701_Gray,Macy's,adidas,adidas Women's Gray Seattle Kraken Speckle Cuffed Knit Hat with Pom,https://www.macys.com/shop/product/womens-adidas-gray-seattle-kraken-speckle-cuffed-knit-hat-with-pom?ID=15380701&swatchColor=No%20Color,Home > Fashion > Fashion Accessories > Headwear > Hat,Out Of Stock,2 Instock,Out of Stock,27.99,0.0,0.00%,0,107.7,"",Sports Fan Shop
15380701_Gray,5630812_krk black,Kohl's,unbranded,Women's '47 Black Seattle Kraken Serengeti Knit Beanie with Pom,https://www.kohls.com/product/prd-5630812/womens-47-black-seattle-kraken-serengeti-knit-beanie-with-pom.jsp?color=Krk%20Black,Home > Fashion > Fashion Accessories > Headwear > Caps,"","",Instock,25.99,0.0,7.15%,2.0,107.7,Similar 2,Womens > Accessories > Hats > Unbranded
15380701_Gray,6234872_krk navy,Kohl's,fanatics,Women's Fanatics Branded Deep Sea Blue Seattle Kraken Glimmer Cuffed Knit Hat with Pom,https://www.kohls.com/product/prd-6234872/womens-fanatics-branded-deep-sea-blue-seattle-kraken-glimmer-cuffed-knit-hat-with-pom.jsp?color=Krk%20Navy,Home > Fashion > Fashion Accessories > Headwear > Hat,"","",Instock,25.99,0.0,7.15%,2.0,107.7,Similar 1,Womens > Accessories > Hats > Fanatics
14660928_Chianti,14660928_Chianti,Macy's,calvin klein,Calvin Klein Women's Logo Elastic Long-Sleeve Pullover Velour Hoodie,https://www.macys.com/shop/product/calvin-klein-performance-womens-logo-elastic-long-sleeve-pullover-velour-hoodie?ID=14660928&swatchColor=Chianti,Home > Fashion > Apparel > Topwear > Sweatshirts,Out Of Stock,2 Instock,Out of Stock,27.73,60.1,0.00%,0,157.92,"",Women > Activewear
14660928_Chianti,113559394,Asos,asyou,ASYOU brown hoodie in velour in brown - part of a set,https://www.asos.com/us/asyou/asyou-brown-hoodie-in-velour-in-brown-part-of-a-set/prd/201529476,Home > Fashion > Apparel > Topwear > Sweatshirts,"","",Instock,17.56,60.0,36.68%,10.17,157.92,Similar 2,Home
14660928_Chianti,113178664,Asos,hunkemoller,Hunkemoller velour loungewear set with tassel detail in khaki,https://www.asos.com/us/hunkemoller/hunkemoller-velour-loungewear-set-with-tassel-detail-in-khaki/grp/65739,Home > Fashion > Lingerie > Loungewear and Nightwear,"","",Out of Stock,38.0,19.15,-37.04%,-10.27,72.97,Similar 1,Home
14660928_Chianti,4776811_kni black,Kohl's,unbranded,Women's Mitchell & Ness Black/Gray New York Knicks Hardwood Classics Velour Half-Zip Hoodie,https://www.kohls.com/product/prd-4776811/womens-mitchell-ness-blackgray-new-york-knicks-hardwood-classics-velour-half-zip-hoodie.jsp?color=Kni%20Black,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tops,"","",Out of Stock,59.49,30.0,-114.53%,-31.76,46.61,Similar 2,Womens > Clothing > Tops > Tops & Tees > Unbranded
14660928_Chianti,5412759_pst navy,Kohl's,colosseum,Women's Colosseum Navy Penn State Nittany Lions Bonita Run Velour Raglan Full-Zip Hoodie,https://www.kohls.com/product/prd-5412759/womens-colosseum-navy-penn-state-nittany-lions-bonita-run-velour-raglan-full-zip-hoodie.jsp?color=Pst%20Navy,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tops,"","",Out of Stock,59.99,0.0,-116.34%,-32.26,46.22,Similar 1,Womens > Clothing > Tops > Tops & Tees > Colosseum
14660928_Chianti,43769801098405110,Net A Porter Us Fashion,adidas,Adicolor Heritage Now cropped recycled velour-jacquard hoodie,https://www.net-a-porter.com/en-us/shop/product/adidas-originals/sport/sweatshirts/adicolor-heritage-now-cropped-recycled-velour-jacquard-hoodie/43769801098405110,Home > Fashion > Apparel > Topwear > Sweatshirts,"","",Out of Stock,70.0,30.0,-152.43%,-42.27,39.61,Similar 2,ADIDAS ORIGINALS > Clothing
14660928_Chianti,1647597295749766,Net A Porter Us Fashion,amiri,Cropped cotton-velour hoodie,https://www.net-a-porter.com/en-us/shop/product/amiri/clothing/sweatshirts/cropped-cotton-velour-hoodie/1647597295749766,Home > Fashion > Apparel > Topwear > Sweatshirts,"","",Instock,316.0,60.0,-1039.56%,-288.27,8.78,Similar 1,AMIRI > Clothing
13179223_Scarlet,13179223_Scarlet,Macy's,dunbrooke,Dunbrooke Men's Scarlet San Francisco 49Ers Team Maverick Thermal Henley Long Sleeve T-shirt,https://www.macys.com/shop/product/mens-scarlet-san-francisco-49ers-team-maverick-thermal-henley-long-sleeve-t-shirt?ID=13179223&swatchColor=Scarlet,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tshirts,Underpriced,1 Instock,Instock,49.99,0.0,0.00%,0,90.91,"",Sports Fan Shop
13179223_Scarlet,5053554_49r red,Kohl's,dunbrooke,Men's Dunbrooke Scarlet San Francisco 49ers Logo Maverick Thermal Henley Long Sleeve T-Shirt,https://www.kohls.com/product/prd-5053554/mens-dunbrooke-scarlet-san-francisco-49ers-logo-maverick-thermal-henley-long-sleeve-t-shirt.jsp?color=49r%20Red,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tshirts,"","",Instock,54.99,0.0,-10.00%,-5.0,90.91,Exact,Mens > Clothing > Tops > Tops & Tees > Dunbrooke
612374_Stonewash Stretch - Waterless,612374_Stonewash Stretch - Waterless,Macy's,levi's,Levi's Men's 505™ Regular Straight Fit Stretch Jeans,https://www.macys.com/shop/product/levis-mens-505-regular-straight-fit-stretch-jeans?ID=612374&swatchColor=Stonewash%20Stretch%20-%20Waterless,Home > Fashion > Apparel > Bottomwear > Jeans,Out Of Stock,1 Instock,Out of Stock,59.99,13.68,0.00%,0,86.32,"",Men > Jeans
612374_Stonewash Stretch - Waterless,2310989_afrobeat,Kohl's,levi's,Men's Levi's® 505™ Regular-Fit Stretch Jeans,https://www.kohls.com/product/prd-2310989/levis-505-regular-fit-big-root-jeans-men.jsp?color=Afrobeat,Home > Fashion > Apparel > Bottomwear > Jeans,"","",Out of Stock,69.5,0.0,-15.85%,-9.51,86.32,Variant Color,Mens > Clothing > Bottoms > Jeans > Levi's
612374_Stonewash Stretch - Waterless,2310989_stonewash,Kohl's,levi's,Men's Levi's® 505™ Regular-Fit Stretch Jeans,https://www.kohls.com/product/prd-2310989/levis-505-regular-fit-big-root-jeans-men.jsp?color=Stonewash,Home > Fashion > Apparel > Bottomwear > Jeans,"","",Instock,69.5,0.0,-15.85%,-9.51,86.32,Exact,Mens > Clothing > Bottoms > Jeans > Levi's
6612197_Black,6612197_Black,Macy's,champion,"Champion Men's Double Dry Cross-Training 10"" Shorts",https://www.macys.com/shop/product/champion-mens-double-dry-cross-training-10-shorts?ID=6612197&swatchColor=Black,Home > Fashion > Apparel > Bottomwear > Shorts,Underpriced,2 Instock,Instock,18.75,25.0,0.00%,0,75.0,"",Men > Activewear
6612197_Black,103603625,Asos,puma,Puma Training Favorite woven 10 inch shorts in black and white,https://www.asos.com/us/puma/puma-training-favorite-woven-10-inch-shorts-in-black-and-white/prd/200406399,Home > Fashion > Apparel > Bottomwear > Shorts,"","",Out of Stock,24.5,30.0,-30.67%,-5.75,76.53,Similar 1,Home
6612197_Black,3380285,Endclothing Us Fashion,sporty & rich,Sporty & Rich Varsity Gym Shorts - END. Exclusive,https://www.endclothing.com/us/sporty-rich-varsity-gym-shorts-end-exclusive-sr-vrsty-shrt-nvy.html,Home > Fashion > Apparel > Bottomwear > Shorts,"","",Instock,51.0,40.0,-172.00%,-32.25,36.76,Similar 2,Mens > Brands > Sporty & Rich
6612197_Black,3143635,Endclothing Us Fashion,sporty & rich,Sporty & Rich Cursive Logo Gym Shorts,https://www.endclothing.com/us/sporty-rich-cursive-logo-gym-shorts-sh853bk.html,Home > Fashion > Apparel > Bottomwear > Shorts,"","",Out of Stock,55.0,50.0,-193.33%,-36.25,34.09,Similar 1,Mens > Brands > Sporty & Rich
6612197_Black,4379236_surf the web,Kohl's,champion,Men's Champion® Cross Training 10-Inch Shorts,https://www.kohls.com/product/prd-4379236/mens-champion-cross-training-10-inch-shorts.jsp?color=Surf%20The%20Web,Home > Fashion > Apparel > Bottomwear > Shorts,"","",Out of Stock,12.5,50.0,33.33%,6.25,150.0,Variant Color,Mens > Clothing > Bottoms > Shorts > Champion
6612197_Black,4379236_black,Kohl's,champion,Men's Champion® Cross Training 10-Inch Shorts,https://www.kohls.com/product/prd-4379236/mens-champion-cross-training-10-inch-shorts.jsp?color=Black,Home > Fashion > Apparel > Bottomwear > Shorts,"","",Instock,25.0,0.0,-33.33%,-6.25,75.0,Exact,Mens > Clothing > Bottoms > Shorts > Champion
16117985_Pale Ivory/black,16117985_Pale Ivory/black,Macy's,nike,Nike Women's Therma-FIT One Pants,https://www.macys.com/shop/product/nike-womens-therma-fit-one-pants?ID=16117985&swatchColor=Pale%20Ivory/black,Home > Fashion > Apparel > Bottomwear > Trousers and Pants,Overpriced,8 Instock,Instock,60.0,25.0,0.00%,0,262.01,"",Women > Activewear
16117985_Pale Ivory/black,128844459,Asos,chelsea peers,Chelsea Peers sweatpants in sage green,https://www.asos.com/us/chelsea-peers/chelsea-peers-sweatpants-in-sage-green/prd/204662329,Home > Fashion > Apparel > Bottomwear > Track Bottoms,"","",Instock,36.6,40.0,39.00%,23.4,163.93,Similar 2,Home
16117985_Pale Ivory/black,133190580,Asos,pull&bear,Pull&Bear sweatpants in gray heather,https://www.asos.com/us/pullbear/pullbear-sweatpants-in-gray-heather/prd/205505487,Home > Fashion > Apparel > Bottomwear > Track Bottoms,"","",Instock,22.9,0.0,61.83%,37.1,262.01,Similar 1,Home
16117985_Pale Ivory/black,3289596,Endclothing Us Fashion,adidas,Adidas Sweat Pant,https://www.endclothing.com/us/adidas-sweat-pant-ip7139.html,Home > Fashion > Apparel > Bottomwear > Track Bottoms,"","",Instock,40.0,49.37,33.33%,20.0,150.0,Similar 2,Womens > Brands > adidas
16117985_Pale Ivory/black,6230835_black,Kohl's,nike,Women's Therma-FIT One Fleece Polar Pants,https://www.kohls.com/product/prd-6230835/womens-therma-fit-one-fleece-polar-pants.jsp?color=Black,Home > Fashion > Apparel > Bottomwear > Trousers and Pants,"","",Instock,28.0,65.0,53.33%,32.0,214.29,Color,Clothing > Bottoms > Pants > Nike
16117985_Pale Ivory/black,5543191_oxford gray,Kohl's,champion,Women's Champion® Powerblend Boyfriend Fleece Sweatpants,https://www.kohls.com/product/prd-5543191/womens-champion-powerblend-boyfriend-fleece-sweatpants.jsp?color=Oxford%20Gray,Home > Fashion > Apparel > Bottomwear > Track Bottoms,"","",Instock,50.0,0.0,16.67%,10.0,120.0,Similar 2,Clothing > Bottoms > Pants > Champion
16117985_Pale Ivory/black,4628536_black white,Kohl's,adidas,Women's adidas Essential 3-Stripe High-Waisted Leggings,https://www.kohls.com/product/prd-4628536/womens-adidas-3-stripe-high-waisted-leggings.jsp?color=Black%20White&prd,Home > Fashion > Apparel > Bottomwear > Leggings,"","",Instock,28.0,30.0,53.33%,32.0,214.29,Similar 1,Clothing > Bottoms > Pants > adidas
16117985_Pale Ivory/black,6230835_pale ivory,Kohl's,nike,Women's Therma-FIT One Fleece Polar Pants,https://www.kohls.com/product/prd-6230835/womens-therma-fit-one-fleece-polar-pants.jsp?color=Pale%20Ivory,Home > Fashion > Apparel > Bottomwear > Trousers and Pants,"","",Instock,28.0,65.0,53.33%,32.0,214.29,Exact,Clothing > Bottoms > Pants > Nike
16117985_Pale Ivory/black,1647597307629162,Net A Porter Us Fashion,adidas,+ Wales Bonner striped piqué track pants,https://www.net-a-porter.com/en-us/shop/product/adidas-originals/sport/pants/plus-wales-bonner-striped-pique-track-pants/1647597307629162,Home > Fashion > Apparel > Bottomwear > Track Bottoms,"","",Out of Stock,144.0,40.0,-140.00%,-84.0,41.67,"",ADIDAS ORIGINALS > Clothing
16117985_Pale Ivory/black,1647597307629221,Net A Porter Us Fashion,adidas,+ Wales Bonner flocked cotton-blend jersey track pants,https://www.net-a-porter.com/en-us/shop/product/adidas-originals/sport/pants/plus-wales-bonner-flocked-cotton-blend-jersey-track-pants/1647597307629221,Home > Fashion > Apparel > Bottomwear > Track Bottoms,"","",Instock,75.0,50.0,-25.00%,-15.0,80.0,"",ADIDAS ORIGINALS > Clothing
16322000_Heather Mid Gray,16322000_Heather Mid Gray,Macy's,calvin klein,Calvin Klein Women's Ribbed Furry Pom Pom Hat,https://www.macys.com/shop/product/calvin-klein-womens-ribbed-furry-pom-pom-hat?ID=16322000&swatchColor=Heather%20Mid%20Gray,Home > Fashion > Fashion Accessories > Headwear > Hat,Overpriced,4 Instock,Instock,21.6,40.0,0.00%,0,240.0,"",Handbags & Accessories > Winter Accessories
16322000_Heather Mid Gray,119734323,Asos,accessorize,Accessorize pom pom beanie hat in latte,https://www.asos.com/us/accessorize/accessorize-pom-pom-beanie-hat-in-latte/prd/203128649,Home > Food & Grocery,"","",Instock,9.0,64.0,58.33%,12.6,240.0,Similar 2,Home
16322000_Heather Mid Gray,118988598,Asos,asos,ASOS 4505 ski beanie hat in intarsia pattern with bobble,https://www.asos.com/us/asos-4505/asos-4505-ski-beanie-hat-in-intarsia-pattern-with-bobble/prd/202932426,Home > Fashion > Fashion Accessories > Headwear > Caps,"","",Out of Stock,8.0,60.0,62.96%,13.6,270.0,Similar 1,Home
16322000_Heather Mid Gray,6202474_white,Kohl's,adidas,Women's adidas Twilight 4 Ballie Hat,https://www.kohls.com/product/prd-6202474/womens-adidas-twilight-4-ballie-hat.jsp?color=White,Home > Fashion > Fashion Accessories > Headwear > Hat,"","",Instock,21.0,25.0,2.78%,0.6,102.86,Similar 2,Womens > Accessories > Hats > adidas
16322000_Heather Mid Gray,6530437_dark chocolate,Kohl's,muk luks,Women's MUK LUKS Textured Beanie Hat,https://www.kohls.com/product/prd-6530437/womens-muk-luks-textured-beanie-hat.jsp?color=Dark%20Chocolate,Home > Fashion > Fashion Accessories > Headwear > Caps,"","",Instock,22.5,25.0,-4.17%,-0.9,96.0,Similar 1,Womens > Accessories > Hats > MUK LUKS
16322000_Heather Mid Gray,29419655932619471,Net A Porter Us Fashion,gucci,Pompom-embellished striped cable-knit wool beanie,https://www.net-a-porter.com/en-us/shop/product/gucci/accessories/beanies/pompom-embellished-striped-cable-knit-wool-beanie/29419655932619471,Home > Fashion > Fashion Accessories > Headwear > Caps,"","",Instock,480.0,0.0,-2122.22%,-458.4,4.5,"",GUCCI > Accessories
11873361_White,11873361_White,Macy's,adidas,adidas Men's Superlite Cap,https://www.macys.com/shop/product/adidas-mens-superlite-cap?ID=11873361&swatchColor=White,Home > Fashion > Fashion Accessories > Headwear > Caps,Overpriced,5 Instock,Instock,26.0,0.0,0.00%,0,142.86,"",Men > Activewear
